ocean_distance_km,community_dissimilarity
138.33809511662434,0.9925093632958801
139.75230867899745,0.9932432432432432
279.7228714274745,1
279.7228714274745,1
279.7228714274745,1
279.7228714274745,1
279.7228714274745,0.9893048128342246
278.72287142747456,1
278.72287142747456,1
279.7228714274745,1
280.1370849898476,1
280.1370849898476,1
283.55129855222054,1
283.55129855222054,1
282.5512985522206,1
282.5512985522206,1
282.5512985522206,1
402.37467504308245,0.8241758241758241
401.37467504308245,0.6938775510204082
